Unnamed: 0,id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,shot_statsbomb_xg,shot_end_location,shot_technique,shot_body_part,shot_type,shot_outcome,shot_freeze_frame,possession_team_id,team_id,player_id,shot_key_pass_id,shot_first_time,out,under_pressure,shot_aerial_won,shot_deflected,shot_one_on_one,shot_open_goal,shot_saved_to_post,off_camera,shot_follows_dribble,shot_saved_off_target,shot_redirect
152,a4f760c9-a260-4ce4-a73d-bce2aca80a19,1209,1,00:25:43.852,25,43,Shot,37,Denmark,From Keeper,Denmark,Christian Dannemann Eriksen,Left Wing,"[102.6, 49.8]",0.09639,"['0bcb3be0-6db3-4732-9364-8d0b2ec1bdb9', '3ebb9303-224d-4b46-9107-977828b00060', 'd881b231-a230-4b05-8e33-9e9b39281fd9']",3930171,0.039681155,"[103.3, 49.3]",Normal,Right Foot,Open Play,Blocked,"[{'location': [102.1, 70.0], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [96.8, 50.2], 'player': {'id': 21261, 'name': 'Jonas Older Wind'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.3, 42.3], 'player': {'id': 51672, 'name': 'Rasmus Winther Højlund'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.7, 43.2], 'player': {'id': 3468, 'name': 'Jordan Pickford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.8, 58.8], 'player': {'id': 4354, 'name': 'Phil Foden'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [93.3, 41.9], 'player': {'id': 3664, 'name': 'Trent Alexander-Arnold'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [89.1, 32.3], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.9, 53.3], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.8, 57.4], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.6, 49.1], 'player': {'id': 34526, 'name': 'Marc Guehi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 42.3], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.9, 23.6], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 49.2], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",776,776,3043,3aefe453-eeb3-4785-a58c-81e8fe8450e5,,,1.0,,,,,,,,,
153,0acf62bc-8697-45a6-ac06-9dd7373d3a9d,1241,1,00:27:06.405,27,6,Shot,39,England,From Free Kick,England,Marc Guehi,Left Center Back,"[115.3, 53.4]",0.661364,['b9daff83-f840-4000-85e1-3c45fe7da744'],3930171,0.021727161,"[120.0, 45.6, 0.7]",Volley,Right Foot,Open Play,Off T,"[{'location': [103.8, 34.7], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 29.3], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [107.4, 38.9], 'player': {'id': 8247, 'name': 'Joachim Andersen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.8, 46.7], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.2, 44.2], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.1, 49.5], 'player': {'id': 8621, 'name': 'Morten Hjulmand'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.5, 53.6], 'player': {'id': 60343, 'name': 'Victor Bernth Kristansen'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.8, 43.4], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.1, 23.7], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.5, 29.9], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.9, 40.4], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.5, 44.8], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.6, 62.4], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",768,768,34526,9d395a5e-79b5-4472-b993-10f1cec644aa,1.0,,,,,,,,,,,
154,3b54b301-0f54-464f-8ea7-7134c2fd5758,1451,1,00:31:09.706,31,9,Shot,42,Denmark,Regular Play,Denmark,Jonas Older Wind,Right Wing,"[108.2, 50.4]",0.057251,"['0c92cc9e-5897-4de7-ac89-9ec5cb500e96', '97042a0b-5dc5-43ed-8c65-c6c9252285e9', 'cf64f9a6-99c5-49fa-8091-286cd6476558']",3930171,0.03800949,"[108.8, 49.9]",Normal,Right Foot,Open Play,Blocked,"[{'location': [118.3, 43.5], 'player': {'id': 3468, 'name': 'Jordan Pickford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.5, 41.1], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.3, 53.8], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.8, 48.3], 'player': {'id': 3664, 'name': 'Trent Alexander-Arnold'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.8, 35.4], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.8, 53.9], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.7, 49.9], 'player': {'id': 34526, 'name': 'Marc Guehi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.9, 46.4], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.5, 26.6], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.5, 15.3], 'player': {'id': 60343, 'name': 'Victor Bernth Kristansen'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [90.5, 49.4], 'player': {'id': 8621, 'name': 'Morten Hjulmand'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [96.6, 60.1], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [97.5, 40.7], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.3, 45.9], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [108.8, 43.8], 'player': {'id': 51672, 'name': 'Rasmus Winther Højlund'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",776,776,21261,,1.0,,1.0,,,,,,,,,
155,1e85a85a-18de-4751-b8a3-d5ed5da7746e,1480,1,00:33:36.496,33,36,Shot,46,Denmark,Regular Play,Denmark,Morten Hjulmand,Right Defensive Midfield,"[88.6, 40.7]",1.688517,['7b67f2e9-30de-43c6-9092-92a6f007998a'],3930171,0.019366447,"[120.0, 36.2, 0.0]",Normal,Right Foot,Open Play,Goal,"[{'location': [118.9, 39.8], 'player': {'id': 3468, 'name': 'Jordan Pickford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.9, 61.3], 'player': {'id': 4354, 'name': 'Phil Foden'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [88.3, 38.9], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.4, 43.6], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.5, 31.9], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.9, 54.1], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.4, 43.2], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.0, 38.1], 'player': {'id': 3664, 'name': 'Trent Alexander-Arnold'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 43.8], 'player': {'id': 34526, 'name': 'Marc Guehi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.2, 39.9], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.1, 28.4], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.7, 39.9], 'player': {'id': 51672, 'name': 'Rasmus Winther Højlund'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.6, 37.4], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [86.2, 51.0], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [96.6, 65.1], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [103.9, 54.2], 'player': {'id': 21261, 'name': 'Jonas Older Wind'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [92.5, 24.9], 'player': {'id': 60343, 'name': 'Victor Bernth Kristansen'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",776,776,8621,49e5c5ba-1f99-4a22-ab3e-19d149103cdf,,,,,,,,,,,,
156,bcdf5667-6d69-4e9c-aeb9-97b190d26fef,1581,1,00:37:31.454,37,31,Shot,51,Denmark,From Free Kick,Denmark,Morten Hjulmand,Right Defensive Midfield,"[97.2, 49.3]",0.183226,"['06c32636-bce8-43bb-b2e8-ecd9c90e973b', 'fdbf1df0-b658-431e-b9fc-62588c22a245']",3930171,0.037683774,"[99.8, 48.1]",Normal,Right Foot,Open Play,Blocked,"[{'location': [90.0, 62.2], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.0, 14.3], 'player': {'id': 60343, 'name': 'Victor Bernth Kristansen'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [87.7, 31.8], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.6, 53.1], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.7, 47.4], 'player': {'id': 3664, 'name': 'Trent Alexander-Arnold'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 48.4], 'player': {'id': 34526, 'name': 'Marc Guehi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.8, 40.7], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.6, 27.7], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.1, 42.6], 'player': {'id': 3468, 'name': 'Jordan Pickford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.9, 53.9], 'player': {'id': 51672, 'name': 'Rasmus Winther Højlund'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.3, 39.5], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.3, 68.9], 'player': {'id': 21261, 'name': 'Jonas Older Wind'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",776,776,8621,8c35d176-8dec-4ba8-be8e-e60f444f52eb,,,,,,,,,,,,
157,55408326-18a0-496f-9021-a39b4923e4c2,1587,1,00:38:05.349,38,5,Shot,52,Denmark,From Corner,Denmark,Joachim Andersen,Right Center Back,"[117.7, 28.2]",1.346228,"['08c7de1a-9ee8-4dbe-aa11-df2fdbaf4eab', '9ba118c8-7410-41b0-8b2f-ffc48d137be1']",3930171,0.011467024,"[120.0, 38.8, 3.8]",Normal,Head,Open Play,Off T,"[{'location': [113.9, 40.8], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.7, 43.4], 'player': {'id': 3664, 'name': 'Trent Alexander-Arnold'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.4, 31.5], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [114.9, 42.5], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.1, 39.7], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.4, 39.8], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.1, 41.9], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [115.0, 31.7], 'player': {'id': 34526, 'name': 'Marc Guehi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.7, 28.7], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.4, 37.1], 'player': {'id': 3468, 'name': 'Jordan Pickford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.4, 32.3], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.8, 43.4], 'player': {'id': 8621, 'name': 'Morten Hjulmand'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.8, 35.6], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [112.7, 40.0], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [115.8, 42.7], 'player': {'id': 21261, 'name': 'Jonas Older Wind'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [115.8, 39.3], 'player': {'id': 51672, 'name': 'Rasmus Winther Højlund'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",776,776,8247,c0866abc-9d5a-4e0e-940b-f674bcbf3347,,,1.0,1.0,,,,,,,,
158,cd2a48e4-e398-4869-a027-fd723e9f1a0d,1669,1,00:40:15.133,40,15,Shot,55,England,From Goal Kick,England,Phil Foden,Left Wing,"[94.2, 31.4]",1.064962,['6d33da6f-67d2-4467-b792-01e535dab1f2'],3930171,0.025206389,"[116.6, 38.4, 0.9]",Normal,Left Foot,Open Play,Saved,"[{'location': [116.9, 38.4], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.1, 29.3], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [94.6, 32.2], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [88.4, 38.2], 'player': {'id': 8621, 'name': 'Morten Hjulmand'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [83.5, 50.9], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.8, 32.9], 'player': {'id': 8247, 'name': 'Joachim Andersen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.4, 38.2], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [94.0, 55.5], 'player': {'id': 60343, 'name': 'Victor Bernth Kristansen'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [100.9, 26.4], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",768,768,4354,528b946e-53af-4250-89a4-4283de7b085b,,,,,,,,,,,,
159,3313ad3a-9d3b-4790-bbbe-d13f6f534079,1884,1,00:43:43.941,43,43,Shot,61,Denmark,Regular Play,Denmark,Pierre-Emile Højbjerg,Left Defensive Midfield,"[93.1, 54.1]",1.001195,['3c69de57-4a45-408a-a6e8-d0c846ebce52'],3930171,0.021093283,"[118.6, 42.7, 2.0]",Normal,Right Foot,Open Play,Saved,"[{'location': [118.6, 42.5], 'player': {'id': 3468, 'name': 'Jordan Pickford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.3, 41.4], 'player': {'id': 8621, 'name': 'Morten Hjulmand'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.7, 70.0], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [102.3, 57.1], 'player': {'id': 51672, 'name': 'Rasmus Winther Højlund'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.2, 42.7], 'player': {'id': 21261, 'name': 'Jonas Older Wind'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.7, 16.2], 'player': {'id': 60343, 'name': 'Victor Bernth Kristansen'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [87.2, 30.0], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.4, 53.3], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.3, 55.3], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.7, 59.3], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.7, 41.1], 'player': {'id': 3664, 'name': 'Trent Alexander-Arnold'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 42.7], 'player': {'id': 34526, 'name': 'Marc Guehi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.2, 31.5], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",776,776,3570,58945c16-f391-45a9-9b9a-938824466dcf,1.0,,,,,,,,,,,
160,26dcc94e-1181-4abc-ba52-4baaec0e93dc,2005,1,00:46:04.634,46,4,Shot,63,England,From Keeper,England,Phil Foden,Left Wing,"[95.5, 54.6]",1.14707,['948760c0-afac-44f7-8686-9892cdc88733'],3930171,0.01993659,"[120.0, 39.6, 4.2]",Normal,Left Foot,Open Play,Off T,"[{'location': [101.0, 34.5], 'player': {'id': 21261, 'name': 'Jonas Older Wind'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.1, 49.3], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.8, 47.0], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.0, 53.5], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.3, 44.5], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.7, 36.7], 'player': {'id': 8247, 'name': 'Joachim Andersen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.2, 32.5], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.8, 39.5], 'player': {'id': 8621, 'name': 'Morten Hjulmand'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.8, 59.2], 'player': {'id': 60343, 'name': 'Victor Bernth Kristansen'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [117.7, 41.8], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.1, 67.4], 'player': {'id': 3664, 'name': 'Trent Alexander-Arnold'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [93.4, 41.1], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [86.5, 57.7], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.1, 26.9], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.7, 34.2], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.0, 47.1], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.5, 58.1], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",768,768,4354,c63a254b-0308-4fc5-bde7-3787f0aed520,,,,,,,,,,,,
161,2c13cc8b-1218-4a85-952b-2a60faa08dac,2073,2,00:01:17.745,46,17,Shot,66,Denmark,From Throw In,Denmark,Jonas Older Wind,Right Wing,"[101.3, 49.5]",0.13008,"['6dfb9a5d-9fb9-43d5-8a78-d0a279898049', 'a816ee26-ae66-4a26-b678-4fee790ef8a9']",3930171,0.0451295,"[104.6, 47.8]",Normal,Left Foot,Open Play,Blocked,"[{'location': [107.3, 30.6], 'player': {'id': 60343, 'name': 'Victor Bernth Kristansen'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [92.8, 54.0], 'player': {'id': 8621, 'name': 'Morten Hjulmand'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [118.5, 42.0], 'player': {'id': 3468, 'name': 'Jordan Pickford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 63.6], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.2, 55.7], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.9, 44.7], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.3, 38.5], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.7, 49.2], 'player': {'id': 34526, 'name': 'Marc Guehi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.9, 47.2], 'player': {'id': 3664, 'name': 'Trent Alexander-Arnold'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 34.8], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [91.3, 56.4], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.2, 62.0], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [109.9, 51.4], 'player': {'id': 51672, 'name': 'Rasmus Winther Højlund'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.2, 43.9], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",776,776,21261,c177884c-4a5c-4866-beff-0d7e9f1357bf,1.0,,,,,,,,,,,
